time,percentage returns
2016-12-16,0.8000000000000007
2016-12-19,1.5873068783068822
2016-12-20,-1.0416718207462594
2016-12-21,0.0
2016-12-22,2.6315789473684292
2016-12-23,0.2564051282051283
2016-12-28,-1.5345218176226028
2016-12-29,-1.2987012987012991
2016-12-30,0.7894736842105177
2017-01-03,-0.7832898172323688
2017-01-04,-0.526315789473697
2017-01-05,-1.0581957671957576
2017-01-06,0.0
2017-01-09,-1.0695240069773293
2017-01-10,-1.621616216216215
2017-01-11,-1.0989065330271108
2017-01-12,0.0
2017-01-13,0.0
2017-01-16,-0.27777222222221676
2017-01-17,0.2785459454849093
2017-01-18,1.1111166666666783
2017-01-19,0.5494395302505728
2017-01-20,-0.5464371883298957
2017-01-23,0.2747197651252753
2017-01-24,-0.5479452054794609
2017-01-25,0.5509641873278293
2017-01-26,0.5479452054794498
2017-01-27,0.8174386920980936
2017-01-30,-0.5405405405405461
2017-01-31,0.8152119565217442
2017-02-01,0.26954718434217817
2017-02-02,2.1505376344086002
2017-02-03,-1.5789421052631591
2017-02-06,1.6042726414827513
2017-02-07,-2.631578947368418
2017-02-08,-2.162162162162151
2017-02-09,1.9337071823204433
2017-02-10,-0.2710081153925237
2017-02-13,0.0
2017-02-14,-1.0869510869565113
2017-02-15,0.0
2017-02-16,0.0
2017-02-17,-0.5494560137661475
2017-02-20,-0.5524861878453136
2017-02-21,0.0
2017-02-22,0.5555555555555536
2017-02-23,0.2762430939226457
2017-02-24,-0.8264462809917328
2017-02-27,-1.6666611111111118
2017-02-28,0.5649604200587355
2017-03-01,-4.494376656987454
2017-03-02,0.0
2017-03-03,-0.2941117647058844
2017-03-06,-1.1799468330414897
2017-03-07,-1.4925373134328401
2017-03-08,-3.3333333333333326
2017-03-09,4.3887147335423204
2017-03-10,2.1021021021021102
2017-03-13,4.4117647058823595
2017-03-14,2.8169014084507005
2017-03-15,-2.73972602739726
2017-03-16,-0.5633802816901512
2017-03-17,1.1331444759207
2017-03-20,0.28011204481790397
2017-03-21,1.6759832402234665
2017-03-22,0.5494395302505728
2017-03-23,1.0929016990656626
2017-03-24,1.0810864864864822
2017-03-27,0.534748634505422
2017-03-28,-2.65957460955184
2017-03-29,-1.3661202932306216
2017-03-30,-0.2770027854295143
2017-03-31,1.6666611111111118
2017-04-03,0.5464535817734095
2017-04-04,3.260869565217406
2017-04-05,-2.8947315789473627
2017-04-06,2.98102422867077
2017-04-07,3.421052631578947
2017-04-10,-1.781175572519078
2017-04-11,1.0362746650919519
2017-04-12,0.0
2017-04-13,0.7692307692307665
2017-04-18,-2.290071246819325
2017-04-19,0.0
2017-04-20,-0.7812603759760228
2017-04-21,0.5249396601018086
2017-04-24,-0.26109660574411553
2017-04-25,-1.5706858638743548
2017-04-26,0.797883021163992
2017-04-27,0.26384695177588124
2017-04-28,1.8421052631579116
2017-05-02,1.033586563307476
2017-05-03,0.25575960387518304
2017-05-04,0.5102091836734601
2017-05-05,0.7614162050042506
2017-05-08,3.2745591939546514
2017-05-09,-1.2195121951219523
2017-05-10,-1.975308641975304
2017-05-11,2.015113350125941
2017-05-12,1.2345679012345734
2017-05-15,0.0
2017-05-16,-1.2195121951219523
2017-05-17,-1.2345679012345734
2017-05-18,2.499999999999991
2017-05-19,0.0
2017-05-22,0.0
2017-05-23,1.2195121951219523
2017-05-24,1.2048192771084265
2017-05-25,3.571428571428581
2017-05-26,-1.1494252873563204
2017-05-29,-1.1627906976744207
2017-05-30,1.17647058823529
2017-05-31,4.651162790697683
2017-06-02,-2.2222222222222254
2017-06-05,0.0
2017-06-06,0.0
2017-06-07,0.0
2017-06-08,1.1363636363636465
2017-06-09,3.370786516853941
2017-06-12,0.0
2017-06-13,1.0869565217391353
2017-06-14,0.0
2017-06-15,0.0
2017-06-16,2.1505376344086002
2017-06-19,-3.157894736842104
2017-06-20,-2.1739130434782594
2017-06-21,2.2222222222222143
2017-06-22,0.0
2017-06-23,2.1739130434782705
2017-06-27,0.0
2017-06-28,-2.127659574468088
2017-06-29,0.0
2017-06-30,-2.1739130434782594
2017-07-03,2.2222222222222143
2017-07-04,0.0
2017-07-05,-2.1739130434782594
2017-07-06,1.1111111111111072
2017-07-07,2.19780219780219
2017-07-10,-1.0752688172043001
2017-07-11,1.0869565217391353
2017-07-12,-1.0752688172043001
2017-07-13,1.0869565217391353
2017-07-14,-1.0752688172043001
2017-07-17,0.0
2017-07-18,0.0
2017-07-19,1.0869565217391353
2017-07-20,-1.0752688172043001
2017-07-21,2.1739130434782705
2017-07-24,1.0638297872340496
2017-07-25,0.0
2017-07-26,0.0
2017-07-27,4.210526315789465
2017-07-28,0.0
2017-07-31,-3.0303030303030276
2017-08-01,0.0
2017-08-02,0.0
2017-08-03,0.0
2017-08-04,-1.041666666666663
2017-08-07,-1.0526315789473717
2017-08-09,1.0638297872340496
2017-08-10,3.157894736842115
2017-08-11,1.0204081632652962
2017-08-14,1.0101010101010166
2017-08-15,-1.0000000000000009
2017-08-16,1.0101010101010166
2017-08-17,-4.0000000000000036
2017-08-18,2.083333333333326
2017-08-21,1.0204081632652962
2017-08-22,0.0
2017-08-23,1.0101010101010166
2017-08-24,2.0000000000000018
2017-08-25,4.90196078431373
2017-08-28,0.9345794392523255
2017-08-29,-2.777777777777779
2017-08-30,-0.952380952380949
2017-08-31,-1.9230769230769273
2017-09-01,-2.941176470588236
2017-09-04,-3.0303030303030276
2017-09-05,4.166666666666674
2017-09-06,0.0
2017-09-07,2.0000000000000018
2017-09-08,0.9803921568627416
2017-09-11,1.9417475728155331
2017-09-12,-0.952380952380949
2017-09-13,-1.9230769230769273
2017-09-14,-0.9803921568627416
2017-09-15,-0.990099009900991
2017-09-18,-1.0000000000000009
2017-09-19,2.020202020202011
2017-09-20,0.990099009900991
2017-09-21,1.9607843137254832
2017-09-22,0.0
2017-09-25,-0.9615384615384581
2017-09-26,1.9417475728155331
2017-09-27,-1.904761904761909
2017-09-28,-0.9708737864077666
2017-09-29,-1.9607843137254943
2017-10-02,-1.0000000000000009
2017-10-03,1.0101010101010166
2017-10-04,0.0
2017-10-05,0.0
2017-10-06,0.0
2017-10-09,0.0
2017-10-10,0.0
2017-10-11,1.0000000000000009
2017-10-12,-1.980198019801982
2017-10-13,1.0101010101010166
2017-10-16,-2.0000000000000018
2017-10-17,1.0204081632652962
2017-10-18,-3.0303030303030276
2017-10-19,1.041666666666674
2017-10-23,2.0618556701030855
2017-10-24,1.0101010101010166
2017-10-27,2.0000000000000018
2017-10-30,-0.9803921568627416
2017-10-31,3.960396039603964
2017-11-01,-2.857142857142858
2017-11-02,-1.9607843137254943
2017-11-03,3.0000000000000027
2017-11-06,-1.9417475728155331
2017-11-07,-2.970297029702973
2017-11-08,2.0408163265306145
2017-11-09,0.0
2017-11-10,-1.0000000000000009
2017-11-13,-1.0101010101010055
2017-11-14,2.0408163265306145
2017-11-15,0.0
2017-11-16,2.0000000000000018
2017-11-17,0.9803921568627416
2017-11-20,0.0
2017-11-21,4.854368932038833
2017-11-22,4.629629629629628
2017-11-23,-4.424778761061942
2017-11-24,0.92592592592593
2017-11-27,2.752293577981657
2017-11-29,-1.7857142857142905
2017-11-30,0.0
2017-12-01,0.0
2017-12-04,0.0
2017-12-05,-1.8181818181818188
2017-12-06,1.85185185185186
2017-12-07,1.8181818181818077
2017-12-08,0.0
2017-12-11,0.8928571428571397
2017-12-13,-2.6548672566371723
2017-12-14,-1.8181818181818188
2017-12-15,-0.92592592592593
2017-12-18,-2.8037383177570097
2017-12-19,0.9615384615384581
2017-12-20,0.952380952380949
2017-12-21,1.8867924528301883
2017-12-22,-2.777777777777779
2017-12-27,-0.952380952380949
2017-12-28,0.9615384615384581
2017-12-29,2.857142857142847
2018-01-02,-0.92592592592593
2018-01-03,0.0
2018-01-04,1.869158878504673
2018-01-05,2.752293577981657
2018-01-08,0.0
2018-01-09,-0.8928571428571397
2018-01-10,0.0
2018-01-11,0.9009009009008917
2018-01-12,1.7857142857142794
2018-01-15,2.6315789473684292
2018-01-16,-2.564102564102566
2018-01-17,3.5087719298245723
2018-01-18,-0.8474576271186418
2018-01-19,1.7094017094017033
2018-01-22,-0.8403361344537785
2018-01-23,0.0
2018-01-24,0.0
2018-01-25,0.8474576271186418
2018-01-26,1.680672268907557
2018-01-29,-2.4793388429752095
2018-01-30,1.6949152542372836
2018-01-31,-1.6666666666666718
2018-02-01,0.8474576271186418
2018-02-02,0.8403361344537785
2018-02-05,-0.8333333333333304
2018-02-06,-2.5210084033613467
2018-02-07,-1.7241379310344862
2018-02-08,3.5087719298245723
2018-02-09,0.0
2018-02-12,-5.0847457627118615
2018-02-13,3.571428571428581
2018-02-14,-0.8620689655172376
2018-02-15,0.8695652173912993
2018-02-16,1.724137931034475
2018-02-19,0.0
2018-02-20,2.5423728813559254
2018-02-21,-2.4793388429752095
2018-02-22,0.0
2018-02-23,1.6949152542372836
2018-02-26,-1.6666666666666718
2018-02-27,0.0
2018-02-28,0.0
2018-03-01,0.0
2018-03-02,-0.8474576271186418
2018-03-05,0.8547008547008517
2018-03-06,0.0
2018-03-07,0.0
2018-03-08,0.0
2018-03-09,0.0
2018-03-12,0.0
2018-03-13,1.6949152542372836
2018-03-14,0.0
2018-03-15,-0.8333333333333304
2018-03-16,0.0
2018-03-19,3.3613445378151363
2018-03-20,0.8130081300812941
2018-03-21,0.0
2018-03-22,3.2258064516129004
2018-03-23,0.0
2018-03-26,-0.78125
2018-03-27,-1.5748031496062964
2018-03-28,-1.6000000000000014
2018-03-29,0.0
2018-04-03,3.2520325203251987
2018-04-04,2.3622047244094446
2018-04-05,0.7692307692307665
2018-04-06,-1.526717557251911
2018-04-09,-1.5503875968992276
2018-04-10,0.0
2018-04-11,0.7874015748031482
2018-04-12,-1.5625
2018-04-13,-0.7936507936507908
2018-04-16,-3.200000000000003
2018-04-17,-1.6528925619834656
2018-04-18,-0.8403361344537785
2018-04-19,-0.8474576271186418
2018-04-20,-1.7094017094017144
2018-04-23,-0.8695652173912993
2018-04-24,1.7543859649122862
2018-04-25,-0.8620689655172376
2018-04-26,-1.7391304347826098
2018-04-27,0.8849557522123908
2018-04-30,0.0
2018-05-02,-3.508771929824561
2018-05-03,0.9090909090909038
2018-05-04,2.7027027027026973
2018-05-07,-0.8771929824561431
2018-05-08,0.8849557522123908
2018-05-09,0.0
2018-05-10,-1.7543859649122862
2018-05-11,-0.8928571428571397
2018-05-14,-1.8018018018018056
2018-05-15,1.83486238532109
2018-05-16,4.504504504504503
2018-05-17,0.0
2018-05-18,0.8620689655172376
2018-05-21,-0.8547008547008517
2018-05-22,2.586206896551735
2018-05-23,-1.6806722689075682
2018-05-24,-0.8547008547008517
2018-05-25,0.0
2018-05-28,0.0
2018-05-29,-1.7241379310344862
2018-05-30,0.0
2018-05-31,0.0
2018-06-04,0.8771929824561431
2018-06-05,1.7391304347825987
2018-06-06,-0.8547008547008517
2018-06-07,1.724137931034475
2018-06-08,0.8474576271186418
2018-06-11,1.680672268907557
2018-06-12,-0.8264462809917328
2018-06-13,0.8333333333333304
2018-06-14,-0.8264462809917328
2018-06-18,-0.8333333333333304
2018-06-19,-4.201680672268903
2018-06-20,-4.385964912280704
2018-06-21,0.917431192660545
2018-06-22,4.545454545454541
2018-06-25,0.0
2018-06-26,0.8695652173912993
2018-06-27,2.586206896551735
2018-06-28,0.0
2018-06-29,-1.6806722689075682
2018-07-02,-1.7094017094017144
2018-07-03,-2.608695652173909
2018-07-04,4.464285714285721
2018-07-05,-0.8547008547008517
2018-07-06,0.8620689655172376
2018-07-09,0.0
2018-07-10,-0.8547008547008517
2018-07-11,0.0
2018-07-12,-0.8620689655172376
2018-07-13,-1.7391304347826098
2018-07-16,0.0
2018-07-17,1.7699115044247815
2018-07-18,3.4782608695652195
2018-07-19,-2.5210084033613467
2018-07-20,-2.5862068965517238
2018-07-23,2.6548672566371723
2018-07-24,-0.8620689655172376
2018-07-25,0.8695652173912993
2018-07-26,-1.7241379310344862
2018-07-27,1.7543859649122862
2018-07-30,-2.5862068965517238
2018-07-31,-0.8849557522123908
2018-08-01,0.0
2018-08-02,0.8928571428571397
2018-08-03,0.0
2018-08-06,0.0
2018-08-07,0.0
2018-08-08,4.424778761061954
2018-08-09,-2.5423728813559365
2018-08-10,0.0
2018-08-13,0.0
2018-08-14,0.0
2018-08-15,0.0
2018-08-16,0.0
2018-08-17,1.7391304347825987
2018-08-20,-0.8547008547008517
2018-08-22,0.8620689655172376
2018-08-23,0.0
2018-08-24,0.0
2018-08-27,0.0
2018-08-28,2.564102564102555
2018-08-29,0.0
2018-08-30,-1.6666666666666718
2018-08-31,-1.6949152542372836
2018-09-03,-4.31034482758621
2018-09-04,2.7027027027026973
2018-09-05,-3.508771929824561
2018-09-06,0.0
2018-09-07,-0.9090909090909038
2018-09-10,1.83486238532109
2018-09-11,-2.7027027027026973
2018-09-12,0.0
2018-09-13,-1.851851851851849
2018-09-14,0.0
2018-09-17,0.0
2018-09-18,2.8301886792452935
2018-09-19,-5.5045871559633035
2018-09-20,-2.9126213592232997
2018-09-21,-3.0000000000000027
2018-09-24,3.092783505154628
2018-09-25,0.0
2018-09-26,-1.0000000000000009
2018-09-27,1.0101010101010166
2018-09-28,-2.0000000000000018
2018-10-01,-1.0204081632653073
2018-10-02,0.0
2018-10-03,0.0
2018-10-04,2.0618556701030855
2018-10-05,0.0
2018-10-08,0.0
2018-10-09,-2.020202020202022
2018-10-11,-2.0618556701030966
2018-10-12,-3.157894736842104
2018-10-15,0.0
2018-10-16,3.2608695652173836
2018-10-17,0.0
2018-10-18,-3.157894736842104
2018-10-19,3.2608695652173836
2018-10-22,1.0526315789473717
2018-10-23,-2.083333333333337
2018-10-24,0.0
2018-10-25,0.0
2018-10-26,0.0
2018-10-29,1.0638297872340496
2018-10-30,-1.0526315789473717
2018-10-31,0.0
2018-11-01,-1.0638297872340385
2018-11-02,3.2258064516129004
2018-11-05,-3.125
2018-11-06,-3.2258064516129004
2018-11-07,4.444444444444451
2018-11-08,1.0638297872340496
2018-11-09,3.157894736842115
2018-11-12,0.0
2018-11-13,-1.0204081632653073
2018-11-14,-2.0618556701030966
2018-11-15,0.0
2018-11-16,0.0
2018-11-19,1.0526315789473717
2018-11-20,-2.083333333333337
2018-11-21,1.0638297872340496
2018-11-22,1.0526315789473717
2018-11-23,-1.041666666666663
2018-11-26,0.21052210526315562
2018-11-27,0.0
2018-11-28,0.0
2018-11-29,-0.4201596815193165
2018-11-30,0.42193247164841186
2018-12-03,-0.21007984075965824
2018-12-04,-0.6315789473684164
2018-12-05,0.0
2018-12-06,-1.2711906779661053
2018-12-07,-1.7167339792589775
2018-12-10,-1.3100436681222627
2018-12-11,-2.6548672566371723
2018-12-13,2.499995454545445
2018-12-14,1.773844868019725
2018-12-17,0.21786055695596218
2018-12-18,0.0
2018-12-19,-0.43478260869566077
2018-12-20,-2.4017467248908186
2018-12-21,4.026845637583887
2018-12-24,-1.505376344086029
2018-12-27,-1.3100436681222627
2018-12-28,1.106194690265494
2018-12-31,-2.6258205689277947
2019-01-02,0.6741573033707704
2019-01-03,-2.678575892857138
2019-01-04,-2.0642156910190557
2019-01-07,0.7025761124121788
2019-01-08,3.2558186046511617
2019-01-09,2.4774728613750963
2019-01-10,0.21977582417582742
2019-01-11,3.070179959218411
2019-01-14,0.21276170212765066
2019-01-15,1.0615711703427344
2019-01-16,-0.21007984075965824
2019-01-17,-0.6315789473684164
2019-01-18,-0.423728813559332
2019-01-21,-0.42553191489361764
2019-01-22,-0.6410256410256387
2019-01-23,-0.8602193548387094
2019-01-24,0.6507679241114062
2019-01-25,1.2930990821939936
2019-01-28,-0.42553191489361764
2019-01-29,0.0
2019-01-30,1.4957264957265126
2019-01-31,3.157894736842115
2019-02-01,4.285710204081639
2019-02-04,1.7612564290119925
2019-02-05,3.076919230769226
2019-02-06,0.7462724159056799
2019-02-07,0.0
2019-02-08,-0.5555555555555536
2019-02-11,0.37244320297951106
2019-02-12,-0.18553246064815232
2019-02-13,-3.159855018587354
2019-02-14,-0.19193474825085488
2019-02-15,0.19230384615385177
2019-02-18,0.19194242579434473
2019-02-19,1.5325670498084198
2019-02-20,-1.5094339622641506
2019-02-21,-0.19157471264368287
2019-02-22,0.5758234386112671
2019-02-25,1.1450343074414393
2019-02-26,0.37735849056603765
2019-02-27,-1.1278233082706812
2019-02-28,-1.1406806517369028
2019-03-01,1.9230769230769162
2019-03-04,0.0
2019-03-05,0.1886754716981187
2019-03-06,0.7532994634011025
2019-03-07,0.5607476635513864
2019-03-08,0.3717472118959231
2019-03-11,0.0
2019-03-12,-0.5555555555555536
2019-03-13,0.5586592178770999
2019-03-14,0.0
2019-03-15,3.703703703703698
2019-03-18,1.9642821428571322
2019-03-19,-1.5761786891831386
2019-03-20,2.135234875444847
2019-03-21,-0.6968675715377182
2019-03-22,-1.7543859649122862
2019-03-25,-0.17856785714285284
2019-03-26,-1.6100214093015652
2019-03-27,0.0
2019-03-28,-1.8181818181818188
2019-03-29,2.2222222222222365
2019-04-01,1.8115942028985588
2019-04-02,-0.3558718861210064
2019-04-03,0.3571428571428559
2019-04-04,-0.17793950177936724
2019-04-05,-1.426021441212888
2019-04-08,0.9041591320072317
2019-04-09,0.0
2019-04-10,-0.5376344086021501
2019-04-11,0.0
2019-04-12,-2.3423423423423406
2019-04-15,0.7380036900368925
2019-04-16,1.0989048021576853
2019-04-17,0.18115942028984477
2019-04-18,1.2658227848101333
2019-04-23,-0.17856785714285284
2019-04-24,0.178887292347496
2019-04-25,-0.17856785714285284
2019-04-26,0.178887292347496
2019-04-29,0.5357142857142838
2019-04-30,1.598579040852588
2019-05-02,4.1958006993007
2019-05-03,-2.6845604927704825
2019-05-06,-1.5517275862068969
2019-05-07,-1.2259124772648788
2019-05-08,-0.7092233791055502
2019-05-09,-0.7142892857142868
2019-05-10,-0.3597050489102527
2019-05-13,-2.527079331152371
2019-05-14,-1.4814814814814725
2019-05-15,-0.3759398496240629
2019-05-16,-1.1320716981132017
2019-05-17,-0.38168319153880637
2019-05-20,1.5325670498084198
2019-05-21,-1.5094339622641506
2019-05-22,0.19157088122603305
2019-05-23,0.19120841300190872
2019-05-24,1.526713682186509
2019-05-27,1.3157932330827071
2019-05-28,3.896100040961037
2019-05-29,-0.7142892857142868
2019-05-30,-1.4388453754980435
2019-05-31,0.36496350364965124
2019-06-03,0.7272763636363644
2019-06-04,0.0
2019-06-06,-0.18050901875419356
2019-06-07,-1.9891500904159032
2019-06-10,1.1070110701106861
2019-06-11,0.7299270072992803
2019-06-12,-0.18116304347827183
2019-06-13,-0.5444609997989569
2019-06-14,-0.36496715328466767
2019-06-17,-0.1831465268551824
2019-06-18,-0.5504587155963248
2019-06-19,-0.3690036900369065
2019-06-20,1.85185185185186
2019-06-21,-0.7272763636363644
2019-06-24,0.0
2019-06-25,0.7326044224397199
2019-06-26,0.18181454545453946
2019-06-27,0.5444718890915468
2019-06-28,1.083028841767919
2019-07-01,1.6071464285714265
2019-07-02,-0.8787345912571354
2019-07-03,0.35460282430486156
2019-07-04,-2.826851689994758
2019-07-05,0.9090909090909038
2019-07-08,-1.9819783783783795
2019-07-09,0.18381984618309755
2019-07-10,1.100913761467881
2019-07-11,0.9074410492719176
2019-07-12,-1.0791331323429132
2019-07-15,-0.18181454545453946
2019-07-16,1.4571912037453227
2019-07-17,-1.2567324955116699
2019-07-18,1.0909054545454433
2019-07-19,0.7194280834326605
2019-07-22,-1.2500000000000067
2019-07-23,1.2658227848101333
2019-07-24,-1.0714250000000036
2019-07-25,0.0
2019-07-26,-0.5415234461543905
2019-07-29,0.18149183961857496
2019-07-30,-0.5434746376811628
2019-07-31,0.3642914257088625
2019-08-01,1.6333975184536387
2019-08-02,-1.2500000000000067
2019-08-05,-0.1808318264014397
2019-08-06,-0.5434746376811628
2019-08-07,-1.4572021327066587
2019-08-08,1.6635897102990738
2019-08-09,1.8181818181818077
2019-08-13,0.0
2019-08-14,0.5357142857142838
2019-08-15,2.131438721136769
2019-08-16,2.60869565217392
2019-08-19,-1.6949152542372836
2019-08-20,1.0344793103448158
2019-08-21,-1.0238874069586124
2019-08-22,-0.17241034482758932
2019-08-23,-0.5181416055909605
2019-08-26,-1.7361111713927513
2019-08-27,-0.5300318208491861
2019-08-28,-0.5328596802841923
2019-08-29,1.0714249999999925
2019-08-30,-0.8833922573636799
2019-09-02,-0.17824956072191034
2019-09-03,-5.535710714285713
2019-09-04,1.3232438063045748
2019-09-05,0.18657090248399566
2019-09-06,0.0
2019-09-09,0.18621973929235924
2019-09-10,0.3717472118959231
2019-09-11,0.37037037037037646
2019-09-12,0.18450184501843658
2019-09-13,0.18416574585635725
2019-09-16,0.0
2019-09-17,0.18381984618309755
2019-09-18,0.18348256880733604
2019-09-19,0.18315385286278296
2019-09-20,0.5484460694698212
2019-09-23,-0.363636363636366
2019-09-24,0.36496350364965124
2019-09-25,0.0
2019-09-26,-1.6363672727272793
2019-09-27,0.5545360648627096
2019-09-30,1.1029374594508257
2019-10-01,0.18181454545453946
2019-10-02,0.9074410492719176
2019-10-03,0.899280607887798
2019-10-04,1.604281697122345
2019-10-07,0.17543508771928895
2019-10-08,-1.2259124772648788
2019-10-09,0.8865247912579921
2019-10-11,-0.175750433189803
2019-10-14,-1.7605633802816878
2019-10-15,0.17921505376343738
2019-10-16,-0.35778531814720793
2019-10-17,2.333931777378817
2019-10-18,-1.7543859649122862
2019-10-22,0.8928571428571397
2019-10-23,0.8849557522123908
2019-10-24,0.5263157894736858
2019-10-25,0.5235567190226886
2019-10-28,0.17361458936162588
2019-10-29,0.34662391681108407
2019-10-30,2.072531880050721
2019-10-31,0.6768223579296961
2019-11-01,3.3613445378151363
2019-11-04,-0.8130081300813052
2019-11-05,0.0
2019-11-06,2.4590163934426146
2019-11-07,-1.4400032000000063
2019-11-08,-3.2467533521673198
2019-11-11,-1.6778524052970645
2019-11-12,-2.0477748139172247
2019-11-13,4.529613082591877
2019-11-14,-1.8333299999999997
2019-11-15,-2.886251175339516
2019-11-18,-0.6993006993007089
2019-11-19,2.1126760563380254
2019-11-20,-1.3793103448275779
2019-11-21,-0.34965034965035446
2019-11-22,1.7543859649122862
2019-11-25,-1.7241379310344862
2019-11-27,0.8771929824561431
2019-11-28,0.8695652173912993
2019-11-29,3.275865517241372
2019-12-02,-1.6694490260617978
2019-12-03,0.16977588557636203
2019-12-04,-0.3389830508474634
2019-12-05,2.0408163265306145
2019-12-06,0.33333333333334103
2019-12-09,0.332229235880388
2019-12-10,-0.6622549449584514
2019-12-11,1.6666666666666607
2019-12-13,-0.6557409836065564
2019-12-16,-0.9900957422473877
2019-12-17,0.0
2019-12-18,0.33333333333334103
2019-12-19,3.322259136212624
2019-12-20,0.9646302250803762
2019-12-23,1.2738821656050892
2019-12-24,-0.6289276927335719
2019-12-27,-1.1075949367088667
2019-12-30,0.8000000000000007
2019-12-31,0.31746031746031633
2020-01-02,-0.31645569620253333
2020-01-03,0.4761904761904745
2020-01-06,-0.3159589257503925
2020-01-07,0.0
2020-01-08,3.011096767388177
2020-01-09,2.3076923076922995
2020-01-10,-0.7518796992481258
2020-01-13,-1.0606000000000004
2020-01-14,0.45940885394126774
2020-01-15,-2.4390214158238277
2020-01-16,-1.5625
2020-01-17,-1.4285746031746038
2020-01-20,4.0257650249843735
2020-01-21,-3.0959753280487723
2020-01-22,0.4792396319245995
2020-01-23,1.7488043959044797
2020-01-24,-2.187503125000001
2020-01-27,-4.153351570394614
2020-01-28,-0.33333333333334103
2020-01-29,1.17056856187292
2020-01-30,1.487606611570258
2020-01-31,-0.16286970153519542
2020-02-03,-0.16313213703098572
2020-02-04,2.941176470588225
2020-02-05,1.7460285714285595
2020-02-06,3.276128027336278
2020-02-07,-0.7552870547001267
2020-02-10,-1.0654429872415827
2020-02-12,-2.3076923076923106
2020-02-13,-1.8897637795275646
2020-02-14,-0.6420513643659698
2020-02-17,0.0
2020-02-18,-2.9079223616180205
2020-02-19,-0.499164742068714
2020-02-20,0.1672274247491723
2020-02-21,0.16694156370813396
2020-02-24,-2.66666333333333
