,time,open,high,close,low,Volume,log returns,simple returns,absolute log return,30 moving average,21-day rolling volatility
1365,2013-12-02,10.7,11.0,11.0,10.55,2646400,0.02298951822469878,0.023255813953488413,0.02298951822469878,0.015076849078267713,0.021528254496644538
1366,2013-12-03,10.95,11.0,10.75,10.75,9109600,-0.02298951822469872,-0.022727272727272707,0.02298951822469872,0.015659511158725357,0.02221009970965516
1367,2013-12-04,10.75,10.85,10.55,10.55,12231300,-0.018779894651596244,-0.018604651162790642,0.018779894651596244,0.016100834967924714,0.020277157542686483
1368,2013-12-05,10.7,10.7,10.4,10.0,24088700,-0.014320053774748558,-0.014218009478673022,0.014320053774748558,0.01639349741456249,0.02059028761106501
1369,2013-12-06,10.4,10.5,10.3,10.2,16057200,-0.009661910911736859,-0.009615384615384581,0.009661910911736859,0.0165308884324332,0.01895652086269509
1370,2013-12-09,10.3,10.4,10.25,10.25,10717400,-0.004866189651173011,-0.004854368932038944,0.004866189651173011,0.016693094754138972,0.01751299302315582
1371,2013-12-10,10.25,10.35,10.2,10.1,23960500,-0.004889985294191904,-0.00487804878048792,0.004889985294191904,0.016856094263945364,0.017118751989970378
1372,2013-12-11,10.2,10.2,9.9,9.9,26961300,-0.029852963149681045,-0.02941176470588225,0.029852963149681045,0.0167581989415017,0.01847097111221508
1373,2013-12-16,9.9,10.1,9.8,9.6,15528600,-0.010152371464017962,-0.010101010101010055,0.010152371464017962,0.016212386179188014,0.01803320434790411
1374,2013-12-17,9.9,10.0,9.9,9.7,21647500,0.010152371464017908,0.010204081632652962,0.010152371464017908,0.016550798561321946,0.018062981843460002
1375,2013-12-18,9.9,10.0,9.95,9.85,15329100,0.005037794029957081,0.005050505050504972,0.005037794029957081,0.01602785401174995,0.018096404461750787
1376,2013-12-19,10.0,10.1,10.05,9.95,16536600,0.010000083334583399,0.01005025125628145,0.010000083334583399,0.014964825399264053,0.01822092043829886
1377,2013-12-20,10.0,10.15,10.1,10.0,8300000,0.004962789342128876,0.004975124378109319,0.004962789342128876,0.014599736533805028,0.018124172541010647
1378,2013-12-23,10.15,10.5,10.5,10.1,2464300,0.03883983331626396,0.03960396039603964,0.03883983331626396,0.014519632359878853,0.01929453661025485
1379,2013-12-24,10.4,11.0,10.8,10.4,2944000,0.02817087696669644,0.028571428571428692,0.02817087696669644,0.014432939636543608,0.017911772997573967
1380,2013-12-27,10.55,10.9,10.8,10.55,7547100,0.0,0.0,0.0,0.013745630063119081,0.017796373816040316
1381,2013-12-30,10.75,11.0,10.95,10.6,10749700,0.01379332213233577,0.01388888888888884,0.01379332213233577,0.014205407467530273,0.017588056899702324
1382,2013-12-31,10.95,10.95,10.9,10.8,2374200,-0.004576667027411755,-0.004566210045662045,0.004576667027411755,0.013684539457860018,0.017613570919414373
1383,2014-01-02,10.9,10.9,10.75,10.6,3503800,-0.013857034661426241,-0.013761467889908285,0.013857034661426241,0.013811429418124178,0.01770588195996567
1384,2014-01-03,10.8,10.95,10.9,10.75,2671900,0.01385703466142628,0.013953488372093092,0.01385703466142628,0.014273330573505053,0.0179234391008054
1385,2014-01-06,10.9,11.15,11.05,10.8,7694000,0.013667638728663835,0.013761467889908285,0.013667638728663835,0.014728918531127181,0.017394215655909713
1386,2014-01-07,11.0,11.15,11.1,11.0,5342400,0.004514680354526613,0.004524886877828038,0.004514680354526613,0.014544396681161352,0.016696130889277547
1387,2014-01-08,11.1,11.65,11.6,11.1,6587700,0.044059989794030495,0.04504504504504503,0.044059989794030495,0.01518997592128332,0.018325001113459992
1388,2014-01-09,11.6,11.95,11.75,11.55,24759300,0.012848142477849059,0.012931034482758674,0.012848142477849059,0.014186046141096843,0.017679992589353
1389,2014-01-10,11.8,11.95,11.65,11.45,33407700,-0.008547060578458408,-0.008510638297872353,0.008547060578458408,0.014160868404968337,0.017405192575923926
1390,2014-01-13,11.6,11.75,11.7,11.35,19262200,0.004282661792000728,0.0042918454935620964,0.004282661792000728,0.013691985842428481,0.01706430335221029
1391,2014-01-14,11.7,11.75,11.45,11.45,5675000,-0.021599111803461815,-0.021367521367521403,0.021599111803461815,0.014411956235877208,0.01796721412279607
1392,2014-01-15,11.7,11.75,11.75,11.35,8250800,0.025863510589919373,0.026200873362445476,0.025863510589919373,0.014972412071543924,0.018346829336685445
1393,2014-01-16,11.7,11.75,11.55,11.4,9233700,-0.01716780362236533,-0.017021276595744594,0.01716780362236533,0.015243011008292173,0.01725845951858165
1394,2014-01-17,11.55,11.6,11.55,11.5,1852300,0.0,0.0,0.0,0.014476693734135548,0.0168820356998109
1395,2014-01-20,11.5,11.8,11.8,11.4,7485700,0.021414094503816573,0.02164502164502169,0.021414094503816573,0.014424179610106141,0.017136647290553243
1396,2014-01-21,11.75,12.0,12.0,11.7,11163100,0.01680711831638119,0.016949152542372836,0.01680711831638119,0.014218099613162224,0.017214832214878864
1397,2014-01-22,11.75,12.1,12.0,11.75,10583500,0.0,0.0,0.0,0.013592103124775682,0.01732146100500349
1398,2014-01-23,12.0,12.2,12.1,11.95,9766100,0.008298802814695064,0.008333333333333304,0.008298802814695064,0.013391394759440567,0.017303221300981733
1399,2014-01-24,12.2,12.8,12.5,12.2,16036000,0.032523191705560145,0.03305785123966953,0.032523191705560145,0.014153437452568009,0.016798873563857272
1400,2014-01-27,12.45,12.6,12.3,12.25,43172300,-0.01612938192988353,-0.015999999999999903,0.01612938192988353,0.014528877195191693,0.016959891299032716
1401,2014-01-28,12.3,12.4,12.05,12.0,10092900,-0.020534602441707753,-0.020325203252032464,0.020534602441707753,0.01505036443344222,0.017900685004586282
1402,2014-01-29,12.05,12.05,11.85,11.75,14087300,-0.016736792355523864,-0.016597510373444035,0.016736792355523864,0.01461315874030365,0.0184019145250885
1403,2014-01-30,11.8,11.8,11.45,11.4,16648600,-0.03433813758089157,-0.03375527426160341,0.03433813758089157,0.015419350944199436,0.020140108520131168
1404,2014-01-31,11.45,11.45,11.0,10.6,12358600,-0.04009445720187809,-0.0393013100436681,0.04009445720187809,0.016417420468794776,0.02192972279137868
1405,2014-02-03,11.0,11.4,11.35,11.0,15484000,0.03132247112904107,0.031818181818181746,0.03132247112904107,0.017293576372097573,0.02275364657610484
1406,2014-02-04,11.35,11.5,11.5,11.3,6641200,0.013129291441792802,0.013215859030837107,0.013129291441792802,0.017397883309004554,0.02274005603288052
1407,2014-02-05,11.3,11.85,11.5,11.3,2146300,0.0,0.0,0.0,0.017232456997600256,0.022735449156917952
1408,2014-02-06,11.5,12.05,11.75,11.5,23462300,0.021506205220963682,0.021739130434782705,0.021506205220963682,0.01665466939442358,0.02110813493584442
1409,2014-02-07,11.95,12.0,11.85,11.75,8419300,0.008474626990972236,0.008510638297872353,0.008474626990972236,0.015998127728566108,0.021002681356448998
1410,2014-02-10,11.85,11.85,11.8,11.6,12111500,-0.004228336109521064,-0.00421940928270037,0.004228336109521064,0.016139072265550145,0.02093168080893911
1411,2014-02-11,11.85,11.85,11.75,11.7,7791000,-0.004246290881451208,-0.00423728813559332,0.004246290881451208,0.015820837890520658,0.020939583172726723
1412,2014-02-12,11.75,11.95,11.75,11.75,5399200,0.0,0.0,0.0,0.015668282322940267,0.020336929224599475
1413,2014-02-13,11.8,11.8,11.8,11.65,15736300,0.004246290881451224,0.004255319148936287,0.004246290881451224,0.0153479241969411,0.019560059282981487
1414,2014-02-14,11.8,12.0,11.75,11.7,2443700,-0.004246290881451208,-0.00423728813559332,0.004246290881451208,0.015027566070941932,0.01918598391902888
1415,2014-02-17,11.8,11.85,11.6,11.5,9345400,-0.012848142477849024,-0.012765957446808529,0.012848142477849024,0.015000249529248104,0.01941682353698441
1416,2014-02-18,11.65,11.65,11.6,11.45,5683100,0.0,0.0,0.0,0.014849760184097217,0.01879982793364941
1417,2014-02-19,11.6,11.6,11.5,11.35,7342500,-0.008658062743114541,-0.008620689655172376,0.008658062743114541,0.013669695949066685,0.01842391826149636
1418,2014-02-20,11.4,11.5,11.4,11.3,14349100,-0.008733679968754553,-0.008695652173912993,0.008733679968754553,0.013532547198763536,0.018474387684725355
1419,2014-02-21,11.4,11.5,11.4,11.35,11575200,0.0,0.0,0.0,0.013247645179481588,0.018321258238501992
1420,2014-02-24,11.35,11.5,11.5,11.35,9140800,0.008733679968754631,0.00877192982456143,0.008733679968754631,0.013396012452040052,0.01668820508009044
1421,2014-02-25,11.4,11.75,11.75,11.4,10618500,0.021506205220963682,0.021739130434782705,0.021506205220963682,0.013392915565956781,0.01732585127618436
1422,2014-02-26,11.65,11.75,11.7,11.55,6332500,-0.00426439878645754,-0.004255319148936176,0.00426439878645754,0.012672945172508053,0.01682037067654679
1423,2014-02-27,11.7,11.8,11.75,11.55,5052400,0.004264398786457518,0.004273504273504258,0.004264398786457518,0.012242831677977791,0.016484105784511965
1424,2014-02-28,11.75,11.8,11.65,11.65,19904100,-0.008547060578458408,-0.008510638297872353,0.008547060578458408,0.012527733697259739,0.01469285603294921
1425,2014-03-03,11.75,11.75,11.7,11.65,2942100,0.004282661792000728,0.0042918454935620964,0.004282661792000728,0.011956685940199212,0.011316829048811611
1426,2014-03-04,11.7,11.8,11.8,11.7,5002800,0.00851068966790883,0.008547008547008739,0.00851068966790883,0.011680138318583467,0.009386158856994014
1427,2014-03-05,11.7,11.8,11.7,11.65,16394100,-0.00851068966790873,-0.008474576271186529,0.00851068966790873,0.011963827974180422,0.0092733140879304
1428,2014-03-06,11.7,11.9,11.7,11.7,27423000,0.0,0.0,0.0,0.011687201213690586,0.0092733140879304
1429,2014-03-07,11.7,11.85,11.8,11.7,11770700,0.00851068966790883,0.008547008547008739,0.00851068966790883,0.010886784479102211,0.008194814292859199
1430,2014-03-10,11.75,11.9,11.8,11.75,7070800,0.0,0.0,0.0,0.010349138414772759,0.007972727165051216
1431,2014-03-11,11.75,11.9,11.8,11.75,5703600,0.0,0.0,0.0,0.009664651666715835,0.007919154359496491
1432,2014-03-12,11.8,12.1,12.05,11.75,3238500,0.02096512846504487,0.021186440677966045,0.02096512846504487,0.009805596203699867,0.009070552155341482
1433,2014-03-13,12.0,12.6,12.4,12.0,12536400,0.02863181267432708,0.029045643153526868,0.02863181267432708,0.009615385373481052,0.010857012388045515
1434,2014-03-14,12.25,12.35,12.1,12.0,2572900,-0.02449102000829587,-0.024193548387096864,0.02449102000829587,0.009095270800361644,0.012343643871094845
1435,2014-03-17,12.05,12.3,12.25,12.0,6337500,0.012320484388040657,0.012396694214876103,0.012320484388040657,0.008461871242328297,0.012506784108831685
1436,2014-03-18,12.15,12.3,12.2,12.1,11636900,-0.004089985251525166,-0.004081632653061273,0.004089985251525166,0.008160561035986042,0.01212772429869673
1437,2014-03-19,12.2,12.5,12.35,12.2,2891600,0.012220111334775397,0.012295081967213184,0.012220111334775397,0.008567898080478557,0.012298702382966781
1438,2014-03-20,12.35,12.6,12.45,12.3,27550400,0.008064559836730495,0.00809716599190291,0.008064559836730495,0.008119843234337449,0.012046037415272154
1439,2014-03-21,12.45,12.65,12.55,12.4,28833000,0.00800004266707637,0.008032128514056325,0.00800004266707637,0.008104023756874254,0.011726109704455655
1440,2014-03-24,12.6,12.7,12.2,12.1,8570900,-0.028284713838582106,-0.02788844621513953,0.028284713838582106,0.008905903014509624,0.013731084718304198
1441,2014-03-25,12.3,12.6,12.5,12.15,767400,0.0242926925690447,0.024590163934426368,0.0242926925690447,0.009574116404096071,0.014444174415395758
1442,2014-03-26,12.5,12.6,12.4,12.3,13380300,-0.008032171697264267,-0.008000000000000007,0.008032171697264267,0.009841855460671546,0.014084923524070503
1443,2014-03-27,12.3,12.4,12.3,12.1,3375200,-0.008097210232619362,-0.008064516129032251,0.008097210232619362,0.009970219439043821,0.014202175822647491
1444,2014-03-28,12.3,12.35,12.3,12.25,11495600,0.0,0.0,0.0,0.009828676409662113,0.014204393336159866
1445,2014-03-31,12.35,12.4,12.4,12.3,12758600,0.008097210232619303,0.008130081300812941,0.008097210232619303,0.009670312001487788,0.0140394109960339
1446,2014-04-01,12.35,12.5,12.5,12.35,2475000,0.008032171697264253,0.008064516129032251,0.008032171697264253,0.009938051058063262,0.014080708450534538
1447,2014-04-02,12.4,12.5,12.4,12.35,3449100,-0.008032171697264267,-0.008000000000000007,0.008032171697264267,0.009917188023201585,0.014227760165429065
1448,2014-04-03,12.5,12.6,12.4,12.4,15648200,0.0,0.0,0.0,0.009626065357576435,0.014022306898528816
1449,2014-04-04,12.4,12.5,12.45,12.35,2021700,0.004024150299725327,0.004032258064516014,0.004024150299725327,0.009760203700900614,0.014010093823024511
1450,2014-04-07,12.45,12.6,12.4,12.35,18901300,-0.00402415029972538,-0.004016064257028051,0.00402415029972538,0.009603219378599637,0.014028733158275667
1451,2014-04-08,12.4,12.45,12.3,12.3,13098700,-0.008097210232619362,-0.008064516129032251,0.008097210232619362,0.009156252878988162,0.014207035369893387
1452,2014-04-09,12.3,12.5,12.5,12.3,4027700,0.016129381929883498,0.016260162601625883,0.016129381929883498,0.00955175231710236,0.014527244346713077
1453,2014-04-10,12.4,13.0,13.0,12.4,7005400,0.03922071315328133,0.040000000000000036,0.03922071315328133,0.010716962795996486,0.01612990844602041
1454,2014-04-11,13.0,13.0,12.8,12.6,123201700,-0.015504186535965199,-0.01538461538461533,0.015504186535965199,0.010948866994580047,0.015572881355536633
1455,2014-04-14,12.75,13.0,12.95,12.7,22418900,0.011650617219975054,0.011718749999999778,0.011650617219975054,0.011194465508845857,0.014516779419169209
1456,2014-04-15,12.9,13.3,13.2,12.8,12512400,0.019121041446778377,0.019305019305019266,0.019121041446778377,0.011548143901474843,0.014802676519406867
1457,2014-04-16,13.15,13.4,13.1,13.1,11153000,-0.007604599385219304,-0.007575757575757569,0.007604599385219304,0.01151794089205186,0.01491291269501337
1458,2014-04-17,13.1,13.3,13.3,13.1,3059900,0.015151805020602246,0.01526717557251911,0.015151805020602246,0.012023001059405269,0.015013099356556339
1459,2014-04-22,13.2,13.3,13.1,13.1,11541900,-0.015151805020602333,-0.015037593984962516,0.015151805020602333,0.012244371571161717,0.015509022049832611
1460,2014-04-23,13.1,13.1,13.05,12.9,14442600,-0.0038240964384033942,-0.003816793893129722,0.0038240964384033942,0.012371841452441832,0.015511076959545962
1461,2014-04-24,13.0,13.3,13.05,13.0,8281500,0.0,0.0,0.0,0.012371841452441832,0.013907748646849467
1462,2014-04-25,13.15,13.2,13.0,13.0,28500300,-0.003838776307165713,-0.003831417624521105,0.003838776307165713,0.011800963047179194,0.013107011720273908
1463,2014-04-28,13.05,13.1,13.0,13.0,4088200,0.0,0.0,0.0,0.010846569291368291,0.012919528906231456
1464,2014-04-29,13.05,13.2,13.15,13.0,3290200,0.011472401162236781,0.011538461538461497,0.011472401162236781,0.010412615329832987,0.01284139875200781
1465,2014-04-30,13.1,13.2,13.1,13.1,68064700,-0.0038095284166677302,-0.0038022813688213253,0.0038095284166677302,0.01012891679745389,0.012915293051371263
1466,2014-05-02,13.1,13.2,13.05,13.05,6009200,-0.0038240964384033942,-0.003816793893129722,0.0038240964384033942,0.010120053837016498,0.012942043603651648
1467,2014-05-05,13.05,13.1,12.9,12.85,13158600,-0.011560822401075971,-0.011494252873563204,0.011560822401075971,0.010098077539226516,0.013221428512470499
1468,2014-05-06,13.0,13.0,12.85,12.7,28654000,-0.003883500026397633,-0.003875968992248069,0.003883500026397633,0.009958708878882089,0.013102335948239114
1469,2014-05-07,12.8,13.0,12.85,12.75,17317300,0.0,0.0,0.0,0.009692040789979543,0.013102335948239114
1470,2014-05-08,12.85,13.0,12.9,12.75,27769900,0.003883500026397612,0.0038910505836575737,0.003883500026397612,0.00887866699624006,0.013101123036451008
1471,2014-05-09,12.9,13.05,13.05,12.75,36345300,0.011560822401076006,0.011627906976744207,0.011560822401076006,0.008454271323974437,0.013202232938496969
1472,2014-05-12,12.8,13.0,12.9,12.8,4090700,-0.011560822401075971,-0.011494252873563204,0.011560822401075971,0.008571893014101493,0.01336104247494947
1473,2014-05-13,13.0,13.1,12.8,12.75,11884400,-0.007782140442054963,-0.007751937984496138,0.007782140442054963,0.008561390687749347,0.013137712769321276
1474,2014-05-14,12.9,12.9,12.6,12.1,12960100,-0.015748356968139282,-0.01562500000000011,0.015748356968139282,0.009086335920020656,0.01034893776064962
1475,2014-05-15,12.65,12.7,12.7,12.5,21306200,0.007905179507113247,0.007936507936507908,0.007905179507113247,0.00907993489583712,0.01001924038664251
1476,2014-05-16,12.7,13.2,13.15,12.65,57809000,0.03481976515922812,0.03543307086614189,0.03481976515922812,0.009972854677902583,0.01240186883354868
1477,2014-05-19,13.0,13.1,13.0,12.9,3457600,-0.011472401162236807,-0.011406844106463865,0.011472401162236807,0.010087528993401668,0.011921019243108828
1478,2014-05-20,13.0,13.1,13.05,12.95,12030400,0.003838776307165667,0.0038461538461538325,0.003838776307165667,0.010215488203640523,0.011852264964541824
1479,2014-05-21,13.0,13.2,13.05,13.0,55154500,0.0,0.0,0.0,0.010081349860316346,0.01132143094039704
1480,2014-05-22,13.05,13.1,12.85,12.85,6087000,-0.015444322427473744,-0.01532567049808442,0.015444322427473744,0.010462022264574624,0.011340002535663208
1481,2014-05-23,12.85,13.05,13.0,12.75,2737900,0.01160554612030789,0.011673151750972721,0.01160554612030789,0.010578966794164242,0.01163820439498402
1482,2014-05-26,12.95,13.05,13.05,12.95,1932900,0.003838776307165667,0.0038461538461538325,0.003838776307165667,0.010169279940073649,0.011671319459047659
1483,2014-05-27,13.0,13.05,12.95,12.95,17490100,-0.0076923456231557255,-0.00766283524904221,0.0076923456231557255,0.009118334355736129,0.011764613876501257
1484,2014-05-28,12.95,13.0,13.0,12.9,23770500,0.0038535693159899723,0.0038610038610038533,0.0038535693159899723,0.00872998044840362,0.011797626736817996
1485,2014-05-29,12.95,13.05,12.9,12.9,29625500,-0.007722046093910278,-0.007692307692307665,0.007722046093910278,0.008599028077534793,0.011606355600017337
1486,2014-05-30,13.0,13.1,12.9,12.9,16305600,0.0,0.0,0.0,0.00796166002930885,0.011588593978539832
1487,2014-06-03,12.95,12.95,12.85,12.7,43698000,-0.003883500026397633,-0.003875968992248069,0.003883500026397633,0.007837623384014792,0.011589393553796106
1488,2014-06-04,12.8,12.9,12.85,12.8,19833200,0.0,0.0,0.0,0.007332563216661384,0.011320928644100127
1489,2014-06-05,12.95,12.95,12.8,12.8,31256100,-0.0038986404156571976,-0.0038910505836574627,0.0038986404156571976,0.00695745772982988,0.011321176443362165
1490,2014-06-06,12.9,12.9,12.8,12.8,1469800,0.0,0.0,0.0,0.006829987848549767,0.011321176443362165
1491,2014-06-09,12.8,12.95,12.85,12.8,16142500,0.003898640415657323,0.00390625,0.003898640415657323,0.006959942529071677,0.011321449016286005
1492,2014-06-10,12.8,12.9,12.85,12.8,19395500,0.0,0.0,0.0,0.00683198331883282,0.010998207306166095
1493,2014-06-11,12.8,13.05,13.0,12.8,10978200,0.01160554612030789,0.011673151750972721,0.01160554612030789,0.007218834856176417,0.011019905341342912
1494,2014-06-12,12.9,13.0,12.85,12.85,15544100,-0.011605546120308003,-0.011538461538461608,0.011605546120308003,0.007223273021445457,0.01119153476591396
1495,2014-06-13,12.95,13.0,12.9,12.85,3962800,0.003883500026397612,0.0038910505836575737,0.003883500026397612,0.007225738741769786,0.010598201958256644
1496,2014-06-16,12.9,12.95,12.9,12.8,1405300,0.0,0.0,0.0,0.007098268860489673,0.01048495477873884
1497,2014-06-17,12.8,12.9,12.85,12.8,14527700,-0.003883500026397633,-0.003875968992248069,0.003883500026397633,0.006842358114667063,0.007027146543576161
1498,2014-06-18,12.85,12.9,12.7,12.7,44452000,-0.011741817876683287,-0.011673151750972832,0.011741817876683287,0.0071043020430099175,0.007047249329159704
1499,2014-06-19,12.8,12.85,12.8,12.55,8805700,0.007843177461026099,0.007874015748031704,0.007843177461026099,0.007365741291710788,0.007239454845179228
1500,2014-06-20,12.8,12.9,12.8,12.75,16218900,0.0,0.0,0.0,0.007236291290830867,0.007239454845179228
1501,2014-06-23,12.8,12.85,12.8,12.75,8787500,0.0,0.0,0.0,0.006850930544128333,0.006429463157179944
1502,2014-06-24,12.8,12.8,12.6,12.5,19769900,-0.015748356968139282,-0.01562500000000011,0.015748356968139282,0.00699051502969711,0.006686909639731329
1503,2014-06-25,12.6,12.7,12.0,12.0,17573600,-0.048790164169431945,-0.04761904761904756,0.048790164169431945,0.00835744915394301,0.012189128624492696
1504,2014-06-26,12.2,12.5,12.4,12.2,23509700,0.03278982282299097,0.03333333333333344,0.03278982282299097,0.008925498015771399,0.014547954269481992
1505,2014-06-27,12.35,12.55,12.45,12.35,22856800,0.004024150299725327,0.004032258064516014,0.004024150299725327,0.008796130375525135,0.014551472312164646
1506,2014-06-30,12.5,12.6,12.5,12.45,6402500,0.004008021397538868,0.004016064257028162,0.004008021397538868,0.007769072250135494,0.014548336675228835
1507,2014-07-01,12.5,13.0,13.0,12.5,17963000,0.03922071315328133,0.040000000000000036,0.03922071315328133,0.008694015983170312,0.017052496618116798
1508,2014-07-02,12.7,13.05,12.55,12.55,17904700,-0.03522869188374383,-0.0346153846153846,0.03522869188374383,0.009740346502389583,0.01873232173021291
1509,2014-07-03,12.65,12.8,12.8,12.55,1581200,0.019724505347778573,0.019920318725099584,0.019724505347778573,0.010397830013982203,0.019278101347923633
1510,2014-07-04,12.7,12.8,12.75,12.65,1792800,-0.003913899321136329,-0.00390625,0.003913899321136329,0.01001348257710429,0.0192782485793143
1511,2014-07-07,12.75,12.9,12.75,12.7,24366700,0.0,0.0,0.0,0.009626631039760693,0.0192782485793143
1512,2014-07-08,12.75,12.95,12.75,12.7,67818500,0.0,0.0,0.0,0.009498671829521837,0.019255701701790678
1513,2014-07-09,12.75,12.85,12.65,12.65,6321500,-0.007874056430905883,-0.007843137254901933,0.007874056430905883,0.009504728856446843,0.019324635320155097
1514,2014-07-10,12.75,12.75,12.5,12.5,10884000,-0.011928570865273845,-0.011857707509881465,0.011928570865273845,0.009773895574756305,0.019254739169994164
1515,2014-07-11,12.6,12.6,12.4,12.2,2311400,-0.008032171697264267,-0.008000000000000007,0.008032171697264267,0.009784233094868106,0.019180023840760254
1516,2014-07-14,12.45,12.5,12.4,12.3,11853600,0.0,0.0,0.0,0.009784233094868106,0.019142207455160248
1517,2014-07-15,12.4,12.45,12.3,12.3,8032500,-0.008097210232619362,-0.008064516129032251,0.008097210232619362,0.009924690101742161,0.01918389961564627
1518,2014-07-16,12.3,12.35,12.15,12.1,11233700,-0.01227009259181436,-0.012195121951219523,0.01227009259181436,0.010333693188135975,0.019306116625829556
1519,2014-07-17,12.15,12.2,12.15,12.0,23820900,0.0,0.0,0.0,0.01020373850761407,0.019199904487330544
1520,2014-07-18,12.05,12.25,12.1,12.05,15440600,-0.004123717183862152,-0.004115226337448652,0.004123717183862152,0.01034119574707614,0.01906690715800036
1521,2014-07-21,12.1,12.15,11.9,11.85,25777200,-0.016667052485211647,-0.016528925619834656,0.016667052485211647,0.01076680948272795,0.019295375124191487
1522,2014-07-22,11.9,12.05,12.0,11.75,19815200,0.00836824967051658,0.008403361344537785,0.00836824967051658,0.011045751138411835,0.01945639732407294
1523,2014-07-23,12.0,12.1,12.0,12.0,9091800,0.0,0.0,0.0,0.01065889960106824,0.019245785040672866
1524,2014-07-24,12.0,12.1,12.05,12.0,4175100,0.004158010148663677,0.004166666666666652,0.004158010148663677,0.010410648402013428,0.016058248150885558
1525,2014-07-25,12.0,12.35,12.3,12.0,24479100,0.020534602441707735,0.020746887966804906,0.020534602441707735,0.010965685149190434,0.015002575185988045
1526,2014-07-28,12.3,12.3,11.9,11.9,4533800,-0.033060862260888176,-0.0325203252032521,0.033060862260888176,0.01206771389122004,0.016559412879911525
1527,2014-07-30,12.0,12.1,12.1,11.95,10295600,0.016667052485211643,0.01680672268907557,0.016667052485211643,0.01249383230651384,0.017018888301697482
1528,2014-07-31,12.05,12.35,12.35,12.05,27300,0.02045061047129084,0.02066115702479343,0.02045061047129084,0.012784125393000757,0.01516228532503706
1529,2014-08-01,12.25,12.6,12.55,12.25,6179500,0.01606460250380684,0.01619433198380582,0.01606460250380684,0.013058172894426782,0.013675149833156272
1530,2014-08-04,12.6,12.7,12.65,12.45,4667000,0.007936549595736342,0.007968127490039834,0.007936549595736342,0.013322724547617994,0.013052797056184543
1531,2014-08-05,12.5,13.0,12.85,12.5,22650500,0.015686596167699473,0.015810276679841806,0.015686596167699473,0.01384561108654131,0.013494390303587196
1532,2014-08-06,12.6,13.0,12.85,12.6,11481300,0.0,0.0,0.0,0.013320665854269999,0.013494390303587196
1533,2014-08-07,12.9,12.95,12.9,12.5,16362300,0.003883500026397612,0.0038910505836575737,0.003883500026397612,0.01182377704950219,0.013515630344168077
1534,2014-08-08,12.7,12.9,12.85,12.55,5802300,-0.003883500026397633,-0.003875968992248069,0.003883500026397633,0.01086023295628241,0.013418872257830892
1535,2014-08-11,12.6,12.85,12.75,12.6,3676900,-0.007812539736793625,-0.0077821011673151474,0.007812539736793625,0.010986512604184687,0.01325351215204085
1536,2014-08-12,12.6,12.95,12.75,12.6,4408800,0.0,0.0,0.0,0.010852911890933393,0.0130965173506046
1537,2014-08-13,12.8,12.85,12.8,12.65,2938100,0.003913899321136315,0.0039215686274509665,0.003913899321136315,0.00967601809652856,0.013104558365073519
1538,2014-08-14,12.75,12.9,12.9,12.65,7306300,0.007782140442054949,0.0078125,0.007782140442054949,0.008761133048472262,0.012979916042078272
1539,2014-08-15,12.8,12.8,12.75,12.65,1013600,-0.011696039763191298,-0.011627906976744207,0.011696039763191298,0.008493517528986019,0.012948333839896315
1540,2014-08-18,12.7,12.85,12.7,12.7,26870800,-0.003929278139889661,-0.0039215686274510775,0.003929278139889661,0.008494030156277798,0.013011397031641277
1541,2014-08-19,12.7,12.8,12.75,12.65,9180800,0.003929278139889557,0.003937007874015741,0.003929278139889557,0.008625006094274114,0.012937001158689463
1542,2014-08-20,12.75,12.9,12.85,12.75,7307900,0.007812539736793625,0.007843137254901933,0.007812539736793625,0.00888542408550057,0.012206632430480814
1543,2014-08-21,12.75,12.85,12.75,12.75,20844000,-0.007812539736793625,-0.0077821011673151474,0.007812539736793625,0.00888337352903016,0.012403502357943574
1544,2014-08-22,12.75,12.8,12.75,12.7,30159100,0.0,0.0,0.0,0.0084857545001877,0.012403502357943574
1545,2014-08-25,12.75,12.8,12.8,12.7,2543400,0.003913899321136315,0.0039215686274509665,0.003913899321136315,0.008348478754316768,0.012402365857720046
1546,2014-08-26,12.75,12.8,12.75,12.75,1719100,-0.003913899321136329,-0.00390625,0.003913899321136329,0.008478942065021313,0.011794385757308781
1547,2014-08-27,12.75,12.85,12.75,12.7,30993600,0.0,0.0,0.0,0.008209035057267335,0.008729100885575426
1548,2014-08-28,12.75,12.85,12.75,12.7,1959700,0.0,0.0,0.0,0.007800031970873522,0.00819280266685977
1549,2014-08-29,12.75,13.05,13.05,12.75,13573300,0.023256862164267398,0.02352941176470602,0.023256862164267398,0.008575260709682434,0.00851685027177693
1550,2014-09-01,13.0,13.3,13.0,12.95,2737900,-0.003838776307165713,-0.003831417624521105,0.003838776307165713,0.00856576268045922,0.00804065183740979
1551,2014-09-02,13.0,13.4,13.35,13.0,8381100,0.026567027384721706,0.026923076923076827,0.026567027384721706,0.008895761843776221,0.009635414046712278
1552,2014-09-03,13.2,13.5,13.4,13.2,11795600,0.003738322110607158,0.0037453183520599342,0.003738322110607158,0.008741430925112575,0.009163022662875098
1553,2014-09-04,13.4,13.4,13.15,13.1,5641600,-0.018832948333092125,-0.018656716417910446,0.018832948333092125,0.00936919586954898,0.010227859215600028
1554,2014-09-05,13.15,13.35,13.3,13.1,1126300,0.01134227660393451,0.011406844106463865,0.01134227660393451,0.009608671418058008,0.010456349503122974
